Country,Category,Description,Units,Year,Month,Quantity,Value,M2
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,8,16826729,101626362,16826729
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,9,16311552,97875368,16311552
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,10,17718012,99865032,17718012
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,11,14469090,83616370,14469090
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,12,14497724,81530690,14497724
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,1,69606838,270788351,69606838
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,2,75181294,289810347,75181294
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,3,76586882,292445391,76586882
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,4,80539240,311326731,80539240
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,5,79332917,314056910,79332917
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,6,76255801,307865162,76255801
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,7,84252806,352755219,84252806
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,8,80368758,330847470,80368758
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,9,72815304,306677103,72815304
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,10,78655025,337729257,78655025
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,11,71148925,296725841,71148925
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,12,63758713,270490259,63758713
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,1,29702374,98858512,29702374
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,2,30993897,97169631,30993897
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,3,39840595,116935147,39840595
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,4,36975860,117894436,36975860
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,5,39016377,125976940,39016377
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,6,30108807,102806931,30108807
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,7,38666943,129041616,38666943
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,8,41991559,142571884,41991559
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,9,40036633,145460749,40036633
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,10,41110688,132703425,41110688
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,11,36369293,116965341,36369293
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,12,35567440,102981835,35567440
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,1,51068640,133807631,51068640
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,2,43792259,100770011,43792259
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,3,48959540,114385995,48959540
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,4,45576957,104158994,45576957
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,5,46018955,104268352,46018955
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,6,49106832,127041531,49106832
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,7,54975847,146549374,54975847
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,8,55575527,152668692,55575527
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,9,47110760,132045250,47110760
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,10,56304336,153133182,56304336
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,11,46593291,111944840,46593291
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,12,39089646,95320357,39089646
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,1,35169178,143099857,35169178
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,2,30806800,122219992,30806800
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,3,34293470,142330358,34293470
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,4,37960450,142197350,37960450
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,5,27899271,125346020,27899271
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,6,28773172,113374248,28773172
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,7,33661578,148153733,33661578
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,8,33046593,145949095,33046593
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,9,29973549,138987424,29973549
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,10,36635188,154815960,36635188
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,11,31831338,135689450,31831338
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,12,34588749,136928001,34588749
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,1,4801657,35150516,4801657
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,2,3830726,29639481,3830726
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,3,4809907,31806087,4809907
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,4,4386437,30508853,4386437
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,5,3560128,28116977,3560128
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,6,3493582,27917280,3493582
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,7,4735416,37468684,4735416
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,8,4646533,37561899,4646533
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,9,3681962,29725705,3681962
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,10,4074790,32773183,4074790
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,11,3553056,27468991,3553056
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,12,4442753,36535492,4442753
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,1,213655266,675301268,213655266
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,2,211405597,652536474,211405597
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,3,170812847,537910985,170812847
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,4,191602789,589236151,191602789
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,5,190767866,603255237,190767866
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,6,194023544,653908716,194023544
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,7,231858683,837584144,231858683
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,8,216852224,757625657,216852224
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,9,205913772,744403479,205913772
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,10,227631165,810573763,227631165
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,11,184956579,635320162,184956579
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2013,12,190874689,628627752,190874689
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,150986743,452327037,150986743
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,139250179,408471780,139250179
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,139218016,404026122,139218016
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,116614695,335521216,116614695
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,126092820,356136423,126092820
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,119401606,354991057,119401606
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,143306455,433414708,143306455
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,139093132,414070428,139093132
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,121726311,359276618,121726311
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,106829709,326214292,106829709
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,120064930,340106672,120064930
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,99331574,285421345,99331574
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,89660949,237926917,89660949
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,89345178,214542085,89345178
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,87408800,208507378,87408800
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,88323858,213655941,88323858
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,62379356,158281881,62379356
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,68181857,179042342,68181857
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,86720886,239045230,86720886
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,90160598,218945578,90160598
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,111824171,234929858,111824171
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,115415249,260240461,115415249
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,69760048,181378397,69760048
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,79981174,187415051,79981174
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,833916227,2583411586,833916227
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,617832536,1815937073,617832536
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,467166234,1417847496,467166234
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,672204534,1889261213,672204534
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,699318514,1898000292,699318514
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,843737621,2430570540,843737621
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,1034830155,3217933832,1034830155
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,1104586073,3255217631,1104586073
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,1142311671,3287520411,1142311671
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,1007114488,3061631446,1007114488
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,732202686,2123995513,732202686
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,728855886,2078837516,728855886
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,19594676,83487014,19594676
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,16470712,65884720,16470712
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,16985959,66793999,16985959
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,16927447,64312232,16927447
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,18685372,74994302,18685372
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,15073986,68479477,15073986
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,19283212,85217535,19283212
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,18687469,84116953,18687469
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,18303656,73154885,18303656
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,18771647,75084156,18771647
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,15293419,67598086,15293419
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,15629309,62350238,15629309
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,51253040,115267730,51253040
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,62689235,135010104,62689235
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,76809506,166760212,76809506
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,57292078,131673603,57292078
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,71818090,158362110,71818090
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,72017842,164146446,72017842
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,68456366,168014255,68456366
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,66160702,174198412,66160702
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,71441404,177916511,71441404
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,66412474,158975143,66412474
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,57422861,133084697,57422861
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,67977884,157152752,67977884
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,62325712,136791385,62325712
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,91471931,202783625,91471931
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,90116430,207769991,90116430
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,67098911,164891961,67098911
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,105206159,230780494,105206159
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,108409073,242672142,108409073
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,108771654,257958013,108771654
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,100878165,241090442,100878165
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,103538031,230128695,103538031
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,95106466,211750241,95106466
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,93813425,216023151,93813425
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,91969465,216802068,91969465
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,81588108,308673556,81588108
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,81676372,298665546,81676372
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,82399725,312922093,82399725
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,78528568,286354292,78528568
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,78025743,272300150,78025743
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,66539024,231388959,66539024
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,65081521,238629923,65081521
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,62191973,231750381,62191973
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,59774974,203069175,59774974
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,63266069,230281917,63266069
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,61537943,228167269,61537943
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,54361872,198953831,54361872
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,114670222,466418849,114670222
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,113867288,425118288,113867288
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,116882009,438473329,116882009
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,111398447,403454617,111398447
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,96802498,362591449,96802498
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,98943613,394257920,98943613
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,119230664,487448283,119230664
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,104604566,437180469,104604566
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,88285794,368001259,88285794
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,102277863,422409664,102277863
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,95339659,356873101,95339659
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,100359916,373175223,100359916
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,16916896,93725441,16916896
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,14123910,74159627,14123910
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,12602678,65639061,12602678
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,14035135,72875416,14035135
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,12120020,66711965,12120020
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,12972130,70680425,12972130
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,16868530,102571690,16868530
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,16442132,95512911,16442132
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,16915460,94371493,16915460
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,15213353,84607010,15213353
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,15653967,86380431,15653967
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,12470242,73340130,12470242
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,68150322,277329274,68150322
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,75280811,309643344,75280811
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,85278840,333557747,85278840
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,73789433,289092657,73789433
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,79132849,312332356,79132849
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,83706361,323290496,83706361
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,78944908,333458093,78944908
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,77798624,333288536,77798624
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,69179038,299436875,69179038
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,77954104,338529117,77954104
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,69244160,303459116,69244160
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,58556636,242355353,58556636
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,31590098,121371365,31590098
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,33376555,111104879,33376555
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,37340616,115334585,37340616
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,33188730,109310363,33188730
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,33138617,100425217,33138617
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,32507620,103376326,32507620
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,35991564,108307804,35991564
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,37122723,125612697,37122723
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,31774658,116656646,31774658
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,38922699,138987572,38922699
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,32082652,103189835,32082652
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,31848319,94471127,31848319
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,50689096,119326040,50689096
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,42073069,104111171,42073069
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,47126282,104251151,47126282
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,40052590,93769480,40052590
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,48345560,115806082,48345560
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,53823161,141977291,53823161
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,56731386,144904908,56731386
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,57389241,165010334,57389241
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,49426018,131792156,49426018
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,44635532,121913686,44635532
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,54935706,141985216,54935706
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,36772816,87004169,36772816
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,31890966,147517010,31890966
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,29040309,130692926,29040309
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,32052669,144099776,32052669
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,29777233,127743932,29777233
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,21497788,98800649,21497788
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,22518311,96473765,22518311
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,28700497,127266644,28700497
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,26698447,122631455,26698447
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,24628153,112098401,24628153
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,27859652,118841125,27859652
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,30728102,129437059,30728102
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,32571188,121288318,32571188
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,4458743,32588795,4458743
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,5215214,35097897,5215214
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,5593828,35375033,5593828
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,6404128,35347185,6404128
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,4578801,31320019,4578801
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,4134536,32087239,4134536
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,5076597,37215008,5076597
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,4951741,33719298,4951741
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,3734983,28266226,3734983
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,4462638,33894477,4462638
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,4112276,24842670,4112276
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,4123137,27817028,4123137
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,1,195922012,642419758,195922012
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,2,160808935,509843482,160808935
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,3,166231534,507748671,166231534
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,4,182888276,559338515,182888276
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,5,163407260,510647433,163407260
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,6,166905255,568593543,166905255
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,7,206071884,744105035,206071884
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,8,189687897,679305052,189687897
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,9,169364163,611340727,169364163
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,10,211210331,726738996,211210331
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,11,158276234,512926251,158276234
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2012,12,174267415,528123814,174267415
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2011,1,149379268,395792290,149379268
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2011,2,138490321,355159574,138490321
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2011,3,166954515,433340265,166954515
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2011,4,143095299,387277562,143095299
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2011,5,137549092,400923283,137549092
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2011,6,123857729,382881786,123857729
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2011,7,117906082,388745292,117906082
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2011,8,151941083,473712782,151941083
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2011,9,114266033,354847004,114266033
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2011,10,105812343,354328366,105812343
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2011,11,102686426,314767295,102686426
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2011,12,87588476,268088655,87588476
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2011,1,85538052,211387300,85538052
